Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
STU5403,21,51,41,62,4.3,1
STU5404,15,82,84,76,21.4,1
STU5405,21,42,52,49,4.8,0
STU5406,20,32,36,41,3.3,0
STU5407,17,44,39,42,3.4,0
STU5408,19,67,67,51,8.3,1
STU5409,16,47,58,62,10.6,1
STU5410,18,77,75,76,21.3,1
STU5411,18,80,77,66,18.3,1
STU5412,16,56,61,62,15.7,1
STU5413,15,58,63,55,10.8,1
STU5414,15,45,52,57,6.0,1
STU5415,20,46,35,46,2.6,0
STU5416,16,76,76,77,18.0,1
STU5417,21,82,79,74,18.7,1
STU5418,21,85,72,73,16.4,1
STU5419,20,54,52,62,8.2,1
STU5420,18,33,40,59,5.0,0
STU5421,19,80,81,81,20.7,1
STU5422,16,66,74,73,19.1,1
STU5423,19,53,59,46,5.1,1
STU5424,20,61,72,61,18.3,1
STU5425,18,62,65,59,11.7,1
STU5426,17,65,63,75,15.1,1
STU5427,20,46,53,50,5.6,0
STU5428,21,61,45,46,3.3,1
STU5429,19,43,49,45,3.5,0
STU5430,21,61,61,59,11.2,1
STU5431,18,47,62,56,8.7,1
STU5432,15,74,55,62,12.6,1
STU5433,20,34,54,44,2.5,0
STU5434,15,77,79,66,18.8,1
STU5435,16,41,47,43,3.7,0
STU5436,21,69,62,55,11.9,1
STU5437,19,53,58,54,10.1,1
STU5438,16,69,82,56,14.4,1
STU5439,19,41,54,49,6.4,0
STU5440,20,78,87,80,22.1,1
STU5441,17,58,67,55,9.4,1
STU5442,20,72,73,69,16.0,1
STU5443,19,54,56,45,7.5,1
STU5444,19,65,73,62,12.4,1
STU5445,17,71,86,74,18.9,1
STU5446,16,52,55,53,8.9,1
STU5447,20,63,61,53,12.0,1
STU5448,16,72,62,70,18.1,1
STU5449,19,48,45,56,7.4,0
STU5450,17,88,87,93,24.1,1
STU5451,16,69,77,68,19.1,1
STU5452,18,65,68,53,10.9,1
STU5453,18,39,39,53,3.3,0
STU5454,16,70,72,72,17.1,1
STU5455,19,67,78,70,15.7,1
STU5456,15,68,75,69,14.1,1
STU5457,17,91,72,74,22.5,1
STU5458,16,50,50,59,8.0,1
STU5459,19,61,73,67,16.0,1
STU5460,17,71,71,61,16.1,1
STU5461,19,87,78,79,21.2,1
STU5462,15,59,57,58,8.4,1
STU5463,18,32,39,49,2.8,0
STU5464,17,83,67,69,22.3,1
STU5465,18,55,46,64,8.5,1
STU5466,16,58,62,65,13.3,1
STU5467,17,65,51,61,13.2,1
STU5468,18,79,83,79,22.2,1
STU5469,20,72,69,68,18.2,1
STU5470,18,38,63,48,5.0,0
STU5471,16,54,64,64,14.0,1
STU5472,19,63,62,53,13.7,1
STU5473,15,57,67,68,14.2,1
STU5474,17,53,56,44,7.1,1
STU5475,20,38,50,46,2.9,0
STU5476,16,52,40,53,4.4,0
STU5477,19,74,77,79,23.5,1
STU5478,21,96,100,85,24.5,1
STU5479,15,49,28,47,2.5,0
STU5480,20,73,55,59,9.1,1
STU5481,17,53,60,57,7.8,1
STU5482,16,84,87,70,22.3,1
STU5483,18,74,79,76,24.9,1
STU5484,18,67,63,58,13.9,1
STU5485,19,94,92,74,24.8,1
STU5486,19,52,51,48,4.5,1
STU5487,17,45,58,59,7.1,1
STU5488,18,68,56,68,12.3,1
STU5489,21,100,82,74,22.9,1
STU5490,17,69,69,70,19.6,1
STU5491,20,49,52,56,8.3,1
STU5492,18,79,66,61,17.7,1
STU5493,17,79,85,67,19.6,1
STU5494,21,55,65,59,6.7,1
STU5495,16,81,70,75,16.4,1
STU5496,15,47,62,61,8.5,1
STU5497,17,82,74,79,20.3,1
STU5498,17,56,51,56,10.9,1
STU5499,19,48,60,70,10.2,1
STU5500,17,43,62,62,12.1,1
STU5501,16,72,66,72,16.0,1
STU5502,15,46,62,61,8.3,1
STU5503,20,69,57,67,13.9,1
STU5504,20,48,50,56,7.5,1
STU5505,20,60,66,66,16.3,1
STU5506,15,57,65,56,10.1,1
STU5507,21,68,87,76,22.3,1
STU5508,15,65,62,53,8.7,1
STU5509,15,53,58,61,11.8,1
STU5510,20,68,57,63,11.9,1
STU5511,16,45,58,51,4.9,1
STU5512,18,35,44,47,4.1,0
STU5513,20,49,38,49,6.0,0
STU5514,17,50,66,55,9.8,1
STU5515,15,73,65,73,14.8,1
STU5516,15,60,64,65,12.0,1
STU5517,21,89,77,73,21.5,1
STU5518,17,53,55,56,9.4,1
STU5519,21,63,77,76,15.7,1
STU5520,18,31,47,49,3.0,0
STU5521,15,89,79,81,22.7,1
STU5522,18,86,80,71,22.1,1
STU5523,17,85,93,72,24.6,1
STU5524,16,84,78,67,19.3,1
STU5525,21,33,43,56,5.2,0
STU5526,18,67,59,62,15.8,1
STU5527,21,45,50,53,4.7,0
STU5528,17,86,83,74,23.6,1
STU5529,21,47,44,60,2.7,1
STU5530,15,87,77,64,20.9,1
STU5531,15,40,53,54,4.8,0
STU5532,18,73,70,65,15.7,1
STU5533,20,73,58,61,11.6,1
STU5534,18,41,48,55,2.6,0
STU5535,19,54,75,60,10.9,1
STU5536,15,63,79,79,21.6,1
STU5537,16,76,73,78,20.3,1
STU5538,20,84,74,67,20.9,1
STU5539,19,80,83,70,22.3,1
STU5540,18,87,77,73,19.4,1
STU5541,16,68,61,64,13.8,1
STU5542,19,79,84,78,21.9,1
STU5543,16,66,60,64,9.5,1
STU5544,21,77,80,81,24.1,1
STU5545,17,94,88,74,24.2,1
STU5546,18,51,59,57,7.8,1
STU5547,17,42,54,43,2.3,0
STU5548,15,88,80,71,18.6,1
STU5549,21,72,59,73,18.7,1
STU5550,17,80,75,75,21.4,1
STU5551,21,37,42,55,3.3,0
STU5552,16,45,49,50,5.6,0
STU5553,17,60,64,66,13.9,1
STU5554,18,76,76,72,22.8,1
STU5555,17,48,65,58,11.0,1
STU5556,20,100,83,75,24.9,1
STU5557,15,57,71,61,12.0,1
STU5558,15,93,82,84,23.9,1
STU5559,21,69,70,68,19.2,1
STU5560,17,49,54,53,7.7,1
STU5561,19,65,65,70,13.0,1
STU5562,21,50,43,48,4.4,0
STU5563,21,38,44,48,4.6,0
STU5564,16,47,52,55,8.5,1
STU5565,16,62,60,66,12.7,1
STU5566,18,84,87,85,24.2,1
STU5567,19,76,70,73,18.9,1
STU5568,17,42,41,48,3.8,0
STU5569,20,54,68,59,11.3,1
STU5570,15,40,39,55,4.2,0
STU5571,19,40,54,52,4.0,0
STU5572,17,83,83,83,23.0,1
STU5573,21,41,47,41,4.5,0
STU5574,19,54,64,66,11.2,1
STU5575,17,72,74,69,18.4,1
STU5576,20,43,51,45,2.5,0
STU5577,15,58,53,45,3.4,1
STU5578,16,68,62,55,12.2,1
STU5579,21,89,87,80,25.0,1
STU5580,20,60,61,55,12.1,1
STU5581,18,87,84,77,22.6,1
STU5582,19,43,36,54,4.4,0
STU5583,21,78,84,68,22.1,1
STU5584,21,75,68,72,18.5,1
STU5585,16,29,37,44,2.6,0
STU5586,20,62,64,61,14.7,1
STU5587,20,46,48,59,5.7,1
STU5588,16,81,73,68,19.5,1
STU5589,16,39,43,47,4.9,0
STU5590,18,63,58,64,11.6,1
STU5591,20,88,79,72,21.3,1
STU5592,20,55,45,48,4.6,0
STU5593,17,34,44,53,3.7,0
STU5594,16,38,52,52,4.2,0
STU5595,21,49,51,48,6.1,0
STU5596,21,56,53,52,6.9,1
STU5597,20,40,38,51,3.0,0
STU5598,18,71,75,69,23.4,1
STU5599,20,71,58,56,12.8,1
STU5600,20,81,80,77,23.5,1
STU5601,17,85,75,67,20.3,1
STU5602,18,65,63,68,14.6,1
STU5603,20,54,61,67,9.2,1
STU5604,15,82,67,70,19.0,1
STU5605,19,88,84,74,21.7,1
STU5606,16,57,62,71,16.2,1
STU5607,18,89,85,65,20.8,1
STU5608,15,82,87,82,23.0,1
STU5609,15,49,49,54,6.1,1
STU5610,17,90,89,75,23.7,1
STU5611,15,52,75,65,14.7,1
STU5612,18,62,59,57,5.7,1
STU5613,18,41,44,53,2.3,0
STU5614,16,61,62,58,11.0,1
STU5615,18,71,70,68,16.8,1
STU5616,19,43,55,51,6.6,0
STU5617,21,48,54,51,4.0,1
STU5618,20,42,50,53,5.3,0
STU5619,18,84,70,70,20.9,1
STU5620,19,83,75,83,22.1,1
STU5621,15,73,60,70,16.5,1
STU5622,19,48,47,44,6.8,0
STU5623,16,65,64,68,13.1,1
STU5624,18,45,40,56,6.1,0
STU5625,16,74,62,64,15.0,1
STU5626,16,72,75,68,19.8,1
STU5627,21,81,66,69,18.6,1
STU5628,18,47,49,43,3.5,0
STU5629,19,92,72,64,18.3,1
STU5630,16,77,45,55,12.0,1
STU5631,20,86,95,74,22.0,1
STU5632,15,69,79,82,19.0,1
STU5633,16,68,54,65,12.4,1
STU5634,16,43,52,48,4.8,0
STU5635,16,61,77,69,17.6,1
STU5636,21,91,75,73,20.5,1
STU5637,20,59,55,53,6.1,1
STU5638,16,55,68,68,12.9,1
STU5639,18,75,80,59,18.8,1
STU5640,21,56,57,61,10.0,1
STU5641,16,70,60,56,9.4,1
STU5642,19,91,81,83,23.8,1
STU5643,15,51,76,67,17.5,1
STU5644,19,56,55,49,6.5,1
STU5645,17,88,75,74,21.5,1
STU5646,18,74,68,71,18.1,1
STU5647,17,85,84,76,21.7,1
STU5648,16,76,76,86,21.6,1
STU5649,19,88,88,80,23.3,1
STU5650,17,43,53,37,2.3,0
STU5651,18,87,87,80,24.4,1
STU5652,21,55,58,54,10.7,1
STU5653,17,48,46,48,5.0,0
STU5654,17,51,45,52,5.7,0
STU5655,21,77,87,76,21.8,1
STU5656,19,68,64,58,12.7,1
STU5657,19,41,52,50,5.4,0
STU5658,15,37,54,53,3.8,0
STU5659,16,67,72,70,15.9,1
STU5660,19,61,56,63,11.5,1
STU5661,18,79,66,62,15.3,1
STU5662,15,60,39,63,8.1,0
STU5663,18,94,80,66,21.4,1
STU5664,18,65,63,74,16.6,1
STU5665,21,90,75,73,20.4,1
STU5666,20,29,54,44,2.0,0
STU5667,21,78,83,73,20.4,1
STU5668,16,35,49,51,3.2,0
STU5669,21,73,87,64,18.9,1
STU5670,20,55,58,60,10.0,1
STU5671,18,60,56,48,9.9,1
STU5672,16,54,63,54,6.5,1
STU5673,20,78,84,76,21.9,1
STU5674,16,40,53,54,2.9,0
STU5675,21,58,74,72,15.4,1
STU5676,16,57,55,48,6.7,1
STU5677,15,88,90,78,22.3,1
STU5678,20,55,50,46,4.0,1
STU5679,16,77,79,64,20.0,1
STU5680,20,45,53,47,6.3,0
STU5681,17,82,85,73,24.3,1
STU5682,19,46,47,48,3.0,0
STU5683,18,72,66,64,16.2,1
STU5684,19,41,63,54,6.2,1
STU5685,19,65,66,57,15.2,1
STU5686,20,92,81,83,23.3,1
STU5687,16,35,61,50,2.1,0
STU5688,19,78,80,68,16.1,1
STU5689,16,50,57,49,6.0,1
STU5690,21,53,62,62,12.3,1
STU5691,21,88,94,74,23.3,1
STU5692,18,71,62,57,11.9,1
STU5693,17,65,50,57,10.4,1
STU5694,17,63,70,57,11.1,1
STU5695,16,76,75,82,19.5,1
STU5696,17,84,81,77,24.1,1
STU5697,20,55,53,50,9.4,1
STU5698,20,77,75,80,19.8,1
STU5699,21,56,64,55,9.6,1
STU5700,19,66,63,53,10.2,1
STU5701,20,84,85,75,23.9,1
STU5702,21,64,65,59,12.7,1
STU5703,21,81,91,62,20.7,1
STU5704,21,46,57,38,5.1,0
STU5705,20,46,49,44,4.1,0
STU5706,19,59,48,58,7.5,1
STU5707,20,95,69,71,21.2,1
STU5708,21,73,58,70,16.8,1
STU5709,16,90,88,75,24.8,1
STU5710,16,71,78,71,19.6,1
STU5711,19,78,72,75,16.0,1
STU5712,18,91,82,83,22.7,1
STU5713,20,40,60,53,8.3,1
STU5714,21,61,56,58,12.7,1
STU5715,18,79,79,75,19.5,1
STU5716,15,48,57,58,6.9,1
STU5717,21,71,79,73,15.8,1
STU5718,19,65,73,72,16.2,1
STU5719,20,76,76,72,17.4,1
STU5720,15,60,55,54,9.7,1
STU5721,20,65,74,73,17.2,1
STU5722,15,52,58,61,7.6,1
STU5723,15,29,58,56,4.8,0
STU5724,15,51,47,56,8.1,1
STU5725,16,52,55,55,7.7,1
STU5726,20,87,90,78,23.8,1
STU5727,20,45,55,56,7.5,1
STU5728,17,67,62,69,15.5,1
STU5729,16,52,54,55,5.1,1
STU5730,18,89,72,74,17.5,1
STU5731,18,45,46,51,7.1,0
STU5732,15,68,73,75,16.4,1
STU5733,15,47,52,49,4.1,0
STU5734,18,68,64,54,12.0,1
STU5735,15,66,71,77,19.4,1
STU5736,20,99,90,79,24.5,1
STU5737,19,82,94,81,23.4,1
STU5738,17,66,60,44,8.8,1
STU5739,16,72,69,68,17.6,1
STU5740,17,46,54,52,8.9,1
STU5741,17,54,55,53,5.7,1
STU5742,15,63,55,50,7.8,1
STU5743,16,85,77,69,19.9,1
STU5744,18,58,59,74,13.1,1
STU5745,20,50,55,54,6.7,1
STU5746,21,80,81,71,21.7,1
STU5747,15,78,92,78,21.7,1
STU5748,18,91,75,74,23.6,1
STU5749,19,72,96,75,22.5,1
STU5750,15,63,73,68,14.8,1
STU5751,21,89,88,69,23.9,1
STU5752,18,49,52,57,7.9,1
STU5753,15,76,63,82,19.7,1
STU5754,16,48,48,54,6.3,1
STU5755,18,72,77,68,19.6,1
STU5756,16,60,73,57,10.4,1
STU5757,19,85,75,76,21.2,1
STU5758,15,63,68,61,12.1,1
STU5759,17,37,48,55,4.5,0
STU5760,18,44,52,53,3.4,0
STU5761,21,70,56,60,9.2,1
STU5762,18,92,88,86,24.3,1
STU5763,21,47,60,63,10.9,1
STU5764,19,58,66,67,17.3,1
STU5765,18,83,75,59,17.5,1
STU5766,21,63,57,61,11.0,1
STU5767,17,83,87,83,22.7,1
STU5768,17,60,67,68,12.1,1
STU5769,15,68,61,66,13.3,1
STU5770,21,42,50,49,5.9,0
STU5771,19,71,80,74,21.4,1
STU5772,18,83,70,72,21.5,1
STU5773,15,55,58,61,17.6,1
STU5774,21,67,61,63,14.6,1
STU5775,19,81,66,66,16.8,1
STU5776,18,79,65,64,15.2,1
STU5777,19,68,65,67,16.9,1
STU5778,18,84,83,73,22.4,1
STU5779,16,64,68,72,19.5,1
STU5780,18,62,65,68,14.0,1
STU5781,19,44,46,51,5.5,0
STU5782,21,84,69,70,19.6,1
STU5783,20,63,66,61,16.5,1
STU5784,20,56,56,59,8.6,1
STU5785,20,75,68,65,19.8,1
STU5786,19,62,56,59,8.1,1
STU5787,20,42,42,47,4.4,0
STU5788,15,33,50,49,3.9,0
STU5789,15,69,65,73,15.7,1
STU5790,18,66,74,71,19.1,1
STU5791,15,84,80,64,21.1,1
STU5792,15,56,41,48,4.8,0
STU5793,19,43,48,54,4.6,0
STU5794,19,60,64,60,9.0,1
STU5795,19,58,59,63,10.8,1
STU5796,17,80,69,77,20.1,1
STU5797,16,91,84,76,23.1,1
STU5798,21,90,82,78,24.3,1
STU5799,19,54,68,63,12.2,1
STU5800,15,77,90,68,19.9,1
STU5801,16,55,51,62,6.1,1
STU5802,16,42,43,52,2.7,0
STU5803,18,43,55,57,2.7,1
STU5804,20,48,52,36,3.0,0
STU5805,17,87,78,62,16.7,1
STU5806,16,82,71,68,17.8,1
STU5807,16,70,85,67,16.6,1
STU5808,21,78,79,70,18.9,1
STU5809,20,64,51,57,8.3,1
STU5810,16,70,65,62,14.7,1
STU5811,21,82,69,56,14.0,1
STU5812,19,38,47,45,2.0,0
STU5813,15,41,54,53,4.3,0
STU5814,18,76,81,69,21.3,1
STU5815,18,91,82,69,22.1,1
STU5816,20,55,69,62,10.4,1
STU5817,21,58,56,52,10.5,1
STU5818,16,37,48,51,5.2,0
STU5819,16,75,66,60,14.7,1
STU5820,18,51,56,65,11.6,1
STU5821,16,83,78,78,21.8,1
STU5822,19,61,64,59,7.1,1
STU5823,16,65,64,70,13.6,1
STU5824,20,66,59,68,15.7,1
STU5825,19,59,70,77,20.2,1
STU5826,16,67,81,69,17.0,1
STU5827,21,51,45,58,8.6,1
STU5828,21,80,85,77,21.1,1
STU5829,15,74,56,78,18.6,1
STU5830,16,74,87,70,21.5,1
STU5831,17,95,75,77,23.7,1
STU5832,21,83,74,70,20.9,1
STU5833,21,56,64,62,13.3,1
STU5834,16,95,81,71,22.5,1
STU5835,19,62,58,64,12.9,1
STU5836,20,75,66,75,17.4,1
STU5837,21,71,82,77,19.9,1
STU5838,16,69,77,75,17.5,1
STU5839,19,78,60,68,17.2,1
STU5840,16,58,64,54,11.1,1
STU5841,19,75,70,64,15.6,1
STU5842,17,77,76,74,20.9,1
STU5843,15,51,51,60,5.9,1
STU5844,20,46,48,48,7.6,0
STU5845,15,59,64,58,11.8,1
STU5846,21,75,55,60,16.3,1
STU5847,17,94,77,74,20.0,1
STU5848,18,95,87,69,20.9,1
STU5849,21,36,57,52,6.0,0
STU5850,18,75,66,71,18.9,1
STU5851,21,81,92,70,22.8,1
STU5852,20,77,81,71,17.5,1
STU5853,21,76,90,84,21.5,1
STU5854,17,46,48,50,3.5,0
STU5855,19,89,78,75,20.1,1
STU5856,19,34,50,55,4.8,0
STU5857,19,69,79,69,21.3,1
STU5858,15,92,78,82,21.5,1
STU5859,18,71,72,73,17.7,1
STU5860,20,58,64,67,13.9,1
STU5861,18,55,49,51,6.6,1
STU5862,21,80,74,71,19.1,1
STU5863,15,44,42,52,4.1,0
STU5864,18,44,46,55,6.9,0
STU5865,16,62,62,67,14.3,1
STU5866,19,63,59,64,11.6,1
STU5867,17,51,58,55,9.0,1
STU5868,19,94,82,81,23.6,1
STU5869,15,69,65,62,14.5,1
STU5870,19,58,65,58,13.3,1
STU5871,16,72,83,56,16.7,1
STU5872,15,56,56,70,11.8,1
STU5873,19,61,57,53,7.4,1
STU5874,21,69,71,66,18.9,1
STU5875,16,60,61,62,9.7,1
STU5876,20,75,83,84,23.2,1
STU5877,21,72,65,70,13.7,1
STU5878,19,78,78,68,16.4,1
STU5879,17,85,74,83,22.1,1
STU5880,19,69,89,67,20.5,1
STU5881,19,96,83,78,24.3,1
STU5882,21,48,40,52,4.2,0
STU5883,15,48,56,59,7.7,1
STU5884,17,79,76,70,19.8,1
STU5885,21,39,52,42,3.6,0
STU5886,19,74,80,78,16.4,1
STU5887,17,52,60,52,7.6,1
STU5888,20,50,59,62,12.4,1
STU5889,15,54,49,55,6.7,1
STU5890,21,65,71,62,11.1,1
STU5891,15,80,69,68,20.8,1
STU5892,15,90,84,73,22.8,1
STU5893,15,76,71,75,17.2,1
STU5894,19,55,59,51,11.1,1
STU5895,19,83,89,72,22.7,1
STU5896,18,52,40,51,4.2,0
STU5897,20,74,67,65,17.1,1
STU5898,21,43,48,54,5.7,0
STU5899,20,73,73,74,19.4,1
STU5900,21,79,86,77,21.7,1
STU5901,17,65,63,60,15.9,1
STU5902,18,64,67,60,13.5,1
STU5903,20,90,84,82,22.6,1
STU5904,15,83,77,75,23.0,1
STU5905,21,65,65,59,10.6,1
STU5906,21,71,64,56,15.1,1
STU5907,19,36,56,52,3.4,0
STU5908,15,73,73,67,16.5,1
STU5909,21,82,89,69,19.4,1
STU5910,16,74,56,62,14.1,1
STU5911,19,50,48,58,5.4,1
STU5912,16,87,85,66,19.1,1
STU5913,18,53,55,53,7.4,1
STU5914,19,62,60,64,11.3,1
STU5915,20,65,61,65,12.0,1
STU5916,21,64,74,64,14.4,1
STU5917,15,81,86,83,24.6,1
STU5918,15,60,61,56,10.3,1
STU5919,15,70,75,66,18.3,1
STU5920,19,70,67,63,14.3,1
STU5921,19,33,54,58,8.9,0
STU5922,21,42,63,52,5.4,1
STU5923,17,71,74,67,14.1,1
STU5924,17,78,64,76,16.8,1
STU5925,17,64,70,52,13.6,1
STU5926,21,58,62,62,9.4,1
STU5927,20,56,66,66,12.2,1
STU5928,15,39,55,53,2.2,0
STU5929,18,90,81,74,20.5,1
STU5930,17,31,45,52,4.5,0
STU5931,16,87,69,78,19.5,1
STU5932,17,78,96,81,23.3,1
STU5933,17,84,79,71,23.7,1
STU5934,16,78,88,65,16.3,1
STU5935,16,83,83,84,23.6,1
STU5936,17,80,74,72,19.0,1
STU5937,16,65,75,66,13.9,1
STU5938,21,58,71,71,14.2,1
STU5939,21,69,81,66,15.3,1
STU5940,16,40,55,47,3.7,0
STU5941,15,45,53,48,5.4,0
STU5942,19,50,54,49,3.6,1
STU5943,16,88,83,76,22.8,1
STU5944,18,63,52,61,5.5,1
STU5945,17,30,42,46,2.2,0
STU5946,19,88,79,79,21.6,1
STU5947,21,66,54,63,13.0,1
STU5948,16,96,75,80,22.2,1
STU5949,21,75,79,73,19.7,1
STU5950,20,63,55,68,11.6,1
STU5951,16,53,47,52,7.7,1
STU5952,16,62,64,60,13.8,1
STU5953,15,73,79,65,19.2,1
STU5954,17,80,83,79,21.9,1
STU5955,19,28,51,41,4.5,0
STU5956,21,75,67,59,16.6,1
STU5957,19,65,52,57,9.8,1
STU5958,17,79,89,73,21.7,1
STU5959,21,62,75,67,13.4,1
STU5960,21,72,68,68,14.9,1
STU5961,18,42,48,54,4.2,0
STU5962,15,76,74,61,17.2,1
STU5963,16,56,58,54,9.9,1
STU5964,21,64,54,66,15.3,1
STU5965,19,84,80,71,18.1,1
STU5966,19,96,83,82,24.8,1
STU5967,20,68,70,73,17.7,1
STU5968,18,48,50,51,5.5,0
STU5969,21,79,77,71,21.5,1
STU5970,19,38,47,47,2.9,0
STU5971,18,51,46,64,7.4,1
STU5972,18,59,52,60,7.8,1
STU5973,15,56,50,63,8.4,1
STU5974,15,69,78,65,18.6,1
STU5975,20,32,38,53,4.3,0
STU5976,19,82,76,76,19.8,1
STU5977,18,53,70,59,11.8,1
STU5978,18,87,73,63,18.4,1
STU5979,15,76,79,69,17.5,1
STU5980,16,70,74,72,18.4,1
STU5981,17,69,86,67,21.1,1
STU5982,17,54,60,51,6.8,1
STU5983,15,94,85,76,24.2,1
STU5984,16,68,72,63,17.6,1
STU5985,15,78,74,81,18.4,1
STU5986,15,55,60,62,7.9,1
STU5987,21,38,45,55,4.0,0
STU5988,20,43,58,60,10.3,1
STU5989,16,69,67,69,14.0,1
STU5990,19,66,63,67,15.0,1
STU5991,18,48,65,69,10.4,1
STU5992,18,42,49,55,6.6,0
STU5993,20,82,75,83,19.5,1
STU5994,16,37,52,56,3.7,0
STU5995,21,73,80,71,20.0,1
STU5996,16,62,73,67,14.9,1
STU5997,17,82,81,69,17.9,1
STU5998,17,73,86,73,20.2,1
STU5999,19,83,83,81,20.6,1
STU6000,17,50,63,63,11.6,1
